# t (s)	mx ()	my ()	mz ()
4.661300027875293e-10	-0.1613436	0.06507956	0.5717006
4.670406682851792e-10	-0.15585911	0.062792465	0.56975657
4.68132551004768e-10	-0.14946274	0.061164882	0.56745344
4.690417415764193e-10	-0.14440688	0.0607586	0.56554824
4.701318999860591e-10	-0.13880858	0.061407972	0.5632664
4.710397076280299e-10	-0.13462955	0.06287228	0.561359
4.721284206072378e-10	-0.13030408	0.06567559	0.5590512
4.730352152691721e-10	-0.12734438	0.068812326	0.55710375
4.741229271173902e-10	-0.12463435	0.073428154	0.5547273
4.750290747704055e-10	-0.123108864	0.07789298	0.5527067
4.761163015571043e-10	-0.122169435	0.08387107	0.55022424
4.770223425576819e-10	-0.12211993	0.08926546	0.5481006
4.781097819967242e-10	-0.12291276	0.096084915	0.5454798
4.790163353691772e-10	-0.1242538	0.10192942	0.5432321
4.80104889534303e-10	-0.12663221	0.108970396	0.5404566
4.810126603313949e-10	-0.12920801	0.11473204	0.5380801
4.821029232572532e-10	-0.13293491	0.121363655	0.53515697
4.830123521613856e-10	-0.136497	0.12654011	0.5326683
4.841047728911214e-10	-0.1412122	0.13219334	0.52962816
4.850159931699964e-10	-0.14541902	0.13633515	0.5270585
4.861104475667183e-10	-0.15068378	0.14049862	0.5239413
4.870232782162498e-10	-0.15516031	0.14320982	0.5213223
4.881194625836014e-10	-0.1605238	0.145464	0.51816183
4.890334728497594e-10	-0.16489841	0.14646088	0.5155188
4.901307124336567e-10	-0.16992676	0.14656623	0.51234275
4.910453179092494e-10	-0.17385499	0.14574225	0.5096976
4.921430064795002e-10	-0.17816535	0.1436843	0.50653124
4.930578555712796e-10	-0.18136041	0.14111929	0.5039033
4.941557740732466e-10	-0.18465357	0.13709979	0.50076807
4.95070765479748e-10	-0.18690726	0.13304657	0.4981746
4.96168748723715e-10	-0.18898663	0.12746333	0.49509123
4.97083758228341e-10	-0.19018091	0.122323364	0.49255005
4.981818800563401e-10	-0.19095658	0.11573063	0.48954016
4.990972615411162e-10	-0.19105366	0.11001996	0.4870686
5.00012894885585e-10	-0.19065541	0.10424594	0.4846337
5.011121550861104e-10	-0.18953542	0.09741145	0.48176238
5.020287429216665e-10	-0.18808112	0.09193804	0.4794118
5.03129367728922e-10	-0.1857342	0.085807554	0.47663954
5.040472439591039e-10	-0.18330042	0.081186466	0.47436655
5.051497022770219e-10	-0.17984465	0.07636709	0.4716781
5.060694321715826e-10	-0.17655668	0.07305182	0.46946505
5.071743939510991e-10	-0.1721802	0.07001555	0.46683493
5.080959174468622e-10	-0.16822976	0.068330824	0.46465927
5.090181687798011e-10	-0.16405949	0.06744982	0.46249256
5.101258909333284e-10	-0.15884984	0.06747221	0.45989758
5.110499291851721e-10	-0.1544175	0.068382844	0.45773438
5.121599202850504e-10	-0.14910504	0.07050546	0.45513287
5.130824132427756e-10	-0.14479774	0.073067434	0.45296562
5.140011451004284e-10	-0.14069694	0.07627047	0.45080072
5.150993990535526e-10	-0.1361623	0.08084117	0.44820306
5.160115177602349e-10	-0.13279599	0.08514429	0.44603726
5.171028306697897e-10	-0.12935494	0.09074798	0.4434364
5.180098870041167e-10	-0.12705426	0.09566089	0.4412671
5.190958701302803e-10	-0.12504293	0.101691425	0.43866012
5.201795385752303e-10	-0.12390662	0.10770246	0.43604523
5.210811149443092e-10	-0.12365959	0.11257419	0.433856
5.221615370052852e-10	-0.1242229	0.11811804	0.4312104
5.230609817211235e-10	-0.12540866	0.1223899	0.42898446
5.241395715929553e-10	-0.1276702	0.1269936	0.42627978
5.250380348807881e-10	-0.13022183	0.13032776	0.42399147
5.26115888081448e-10	-0.13402545	0.13365868	0.42119703
5.270140176287828e-10	-0.13775472	0.13583514	0.4188231
5.280917913284206e-10	-0.14281173	0.13768756	0.4159161
5.291697540316058e-10	-0.14838977	0.13868277	0.41294387
5.30068243945456e-10	-0.15333769	0.13884915	0.4104189
5.311467027236759e-10	-0.15950462	0.13826336	0.40733647
5.320455754427247e-10	-0.16472572	0.13714306	0.40473133
5.331243202024548e-10	-0.1709452	0.13508476	0.4015731
5.340232819613784e-10	-0.17597479	0.13282062	0.3989254
5.351017550362397e-10	-0.18167825	0.12951742	0.39574486
5.360002169497573e-10	-0.18604122	0.12634239	0.39310396
5.370780986388605e-10	-0.19067015	0.12212148	0.38996112
5.381557733411673e-10	-0.19449623	0.11756843	0.3868612
5.390537460328076e-10	-0.19697423	0.11361526	0.38431945
5.401312461727364e-10	-0.19899681	0.10879841	0.3813262
5.410291612054439e-10	-0.19982962	0.10481574	0.37888202
5.421069333990195e-10	-0.19975385	0.100187376	0.3760087
5.430053328405038e-10	-0.19877537	0.09654087	0.37366188
5.440837818687287e-10	-0.19650881	0.09251718	0.37089714
5.45162685216591e-10	-0.19309449	0.088975064	0.36818036
5.460621360036271e-10	-0.18943359	0.086456046	0.36594605
5.471418801280648e-10	-0.18416718	0.08401616	0.36329243
5.480420621491636e-10	-0.17915381	0.0825061	0.36109805
5.491229584272496e-10	-0.17254132	0.08135266	0.3584788
5.500243564931277e-10	-0.1666694	0.080950946	0.35630432
5.511069832335038e-10	-0.15937729	0.08113469	0.35370222
5.520099987000939e-10	-0.15325217	0.08182219	0.35153955
5.53094660849566e-10	-0.14604813	0.08324195	0.3489524
5.541804603121891e-10	-0.13922481	0.0852396	0.34637603
5.550862282210203e-10	-0.13399127	0.08728098	0.34423834
5.561743333324988e-10	-0.12843329	0.090097636	0.3416843
5.570820339029683e-10	-0.124528594	0.09268213	0.33956414
5.581723508749766e-10	-0.120849535	0.09598138	0.33702594
5.590818117507233e-10	-0.11870482	0.09882873	0.33491087
5.601741463439777e-10	-0.117308825	0.102280945	0.33236444
5.61085103892313e-10	-0.117155395	0.105127506	0.3302281
5.621789492110886e-10	-0.11818172	0.10844003	0.3276365
5.630910341238857e-10	-0.120016046	0.111069456	0.32544503
5.640036218789292e-10	-0.12269118	0.1135447	0.3232171
5.650992476870932e-10	-0.12691794	0.11627172	0.32048747
5.660127088780973e-10	-0.13119009	0.11831471	0.3181608
5.671095143808287e-10	-0.1370695	0.120465286	0.315302
5.680240140891219e-10	-0.14246514	0.121992156	0.31286326
5.691219479619784e-10	-0.14935404	0.12349388	0.30987057
5.700372444589323e-10	-0.15529089	0.12446475	0.30732518
5.711359366346934e-10	-0.16245794	0.12529244	0.30421576
5.720517485998796e-10	-0.1683168	0.12570442	0.3015856
5.731511864730992e-10	-0.17502885	0.12587196	0.2983923
5.740678355638257e-10	-0.1802224	0.12574337	0.29570907
5.751684628980108e-10	-0.18582101	0.12526976	0.29247454
5.760861732063424e-10	-0.18985327	0.12460948	0.28977695
5.770042531047701e-10	-0.19322908	0.12370881	0.28708687
5.781064919699348e-10	-0.19632904	0.12231537	0.28388038
5.790256867608597e-10	-0.19806676	0.12090147	0.281235
5.801295344861239e-10	-0.19909285	0.11891789	0.27810335
5.810502019564646e-10	-0.19905087	0.11704318	0.27553588
5.821561174563795e-10	-0.19793268	0.114555225	0.27251163
5.830787798334364e-10	-0.19613911	0.11230974	0.27004135
5.840026196917053e-10	-0.19360493	0.10993576	0.26761678
5.851128207707076e-10	-0.1896654	0.106961414	0.26476642
5.860393674981703e-10	-0.18571533	0.104420215	0.2624371
5.871529988723611e-10	-0.18029721	0.101356	0.2596904
5.880824808799474e-10	-0.17532678	0.098842695	0.257435
5.890132156745815e-10	-0.17005219	0.096417755	0.25520292
5.901244006707052e-10	-0.16351971	0.09371414	0.2525623
5.910437303155951e-10	-0.15805271	0.09169462	0.25038922
5.921405353344832e-10	-0.15162237	0.08961507	0.24780066
5.930502034833737e-10	-0.14649166	0.08821294	0.24565026
5.941376572089705e-10	-0.1407527	0.0869737	0.24306782
5.950411078909583e-10	-0.13642348	0.08633811	0.24090768
5.961226644758961e-10	-0.13189365	0.086076036	0.23829983
5.970223575379693e-10	-0.12875631	0.08628452	0.23611039
5.981005215096007e-10	-0.12584573	0.08704637	0.23346171
5.99177451361075e-10	-0.123941496	0.08834973	0.23078974
6.000742604480499e-10	-0.12316177	0.08982517	0.22854626
6.011499150152053e-10	-0.12321629	0.09201979	0.22583641
6.020458769751332e-10	-0.12408422	0.09415882	0.22356625
6.031206527195585e-10	-0.12608366	0.09703354	0.2208312
6.040160503216845e-10	-0.12850522	0.09962999	0.2185455
6.050903958879116e-10	-0.13223857	0.10291203	0.21579732
6.06164679686749e-10	-0.13676326	0.10629161	0.21304487
6.07060044902029e-10	-0.14103861	0.10911821	0.21074769
6.081347059644439e-10	-0.14663944	0.11244574	0.20798548
6.090304953416011e-10	-0.15158364	0.11510672	0.20567688
6.101057929507078e-10	-0.15769324	0.11809579	0.2028948
6.11002284901707e-10	-0.16280545	0.12036699	0.20056318
6.120787276185855e-10	-0.16880307	0.122772686	0.19774503
6.131558830270156e-10	-0.1744779	0.124776885	0.1949012
6.140540314234546e-10	-0.1788359	0.12610674	0.19250995
6.151325455651159e-10	-0.18348694	0.12726311	0.1896139
6.160319963367111e-10	-0.18679099	0.12784293	0.18717904
6.171122780149677e-10	-0.18997806	0.12806384	0.18423401
6.18013400442748e-10	-0.19193342	0.12784646	0.18176362
6.190958347544846e-10	-0.1933981	0.12710297	0.17878537
6.201795374813784e-10	-0.19388531	0.1258405	0.17579857
6.210836749173583e-10	-0.1935531	0.12440544	0.17330803
6.22169929935042e-10	-0.19230227	0.12225106	0.17032309
6.230761395210825e-10	-0.1905928	0.120125555	0.16784272
6.241647676497954e-10	-0.18781374	0.117226794	0.1648782
6.250728853962294e-10	-0.18496051	0.11456587	0.16241935
6.261638621631302e-10	-0.18099038	0.11114368	0.15948245
6.270740225531073e-10	-0.17731073	0.1081588	0.15704545
6.281673594896996e-10	-0.17256258	0.1044985	0.15413126
6.290793222323252e-10	-0.16842	0.10145113	0.15170911
6.301745990082161e-10	-0.16334336	0.097888045	0.1488075
6.310882064394468e-10	-0.1591153	0.095068015	0.14639184
6.320026380963816e-10	-0.15497012	0.092447534	0.14397809
6.331010659476524e-10	-0.15020736	0.08964717	0.14108577
6.340173701166511e-10	-0.14649494	0.08766281	0.13868207
6.351181817464391e-10	-0.1424422	0.08577098	0.13581094
6.360367002002102e-10	-0.13946715	0.08464793	0.13343464
6.371402927400059e-10	-0.13645667	0.08388812	0.13061033
6.380611155777423e-10	-0.13446656	0.083765626	0.12828518
6.391675675032792e-10	-0.1327563	0.084240176	0.12553528
6.400908537539543e-10	-0.13192979	0.08514723	0.12328078
6.410152627806948e-10	-0.13166836	0.08650301	0.12106142
6.421260033704116e-10	-0.13211264	0.088686906	0.11844354
6.430528490241963e-10	-0.13311106	0.09093111	0.11629608
6.441666312602705e-10	-0.13504001	0.09406866	0.11375167
6.450962369193165e-10	-0.13722442	0.09699251	0.11164937
6.460272465678426e-10	-0.13989264	0.1001326	0.10955362
6.471463727675433e-10	-0.14366488	0.104089215	0.107032865
6.480783548520695e-10	-0.14720717	0.10744721	0.10491994
6.49003015630603e-10	-0.15101062	0.11075225	0.10280032
6.501044153262789e-10	-0.15581448	0.11454552	0.10023218
6.510168043913275e-10	-0.15992847	0.11748238	0.098059624
6.521063462270621e-10	-0.16488062	0.12064299	0.0954021
6.530107413940991e-10	-0.16892786	0.12290918	0.093138464
6.540926771749424e-10	-0.17357358	0.12511912	0.090357296
6.551717603876734e-10	-0.17786883	0.12671699	0.08750224
6.56069373340329e-10	-0.1810957	0.12755293	0.0850663
6.571448060051791e-10	-0.1844528	0.12794784	0.08207836
6.580399349375577e-10	-0.18675928	0.12777564	0.0795383
6.5911323079779e-10	-0.18887267	0.12699343	0.07643709
6.600071662241533e-10	-0.19004956	0.12589483	0.07381546
6.610796559668672e-10	-0.19072857	0.12409438	0.07063467
6.621522738747594e-10	-0.19059348	0.121836826	0.06742749
6.630464412112773e-10	-0.18986356	0.1196645	0.06474412
6.641201030415328e-10	-0.18827069	0.116783485	0.06152257
6.650154870562406e-10	-0.18637793	0.1142162	0.058845773
6.660908420811227e-10	-0.18348502	0.111017376	0.055654384
6.671672432885331e-10	-0.17999308	0.10777914	0.05249738
6.680652063775805e-10	-0.1766965	0.10511672	0.049900644
6.691438473353075e-10	-0.17237452	0.10204055	0.046834275
6.700438482484152e-10	-0.1685506	0.099628896	0.04432526
6.711252048538464e-10	-0.16380882	0.09697677	0.041375186
6.720275939727765e-10	-0.15982181	0.09500741	0.038969636
6.731120024857331e-10	-0.15511404	0.09297426	0.03614764
6.740168710656377e-10	-0.15134718	0.09158046	0.033849742
6.751039992825505e-10	-0.14712662	0.090292014	0.03115512
6.760111461389904e-10	-0.1439393	0.08954958	0.028959094
6.771012608349416e-10	-0.1406017	0.08906204	0.0263789
6.780110815115567e-10	-0.13828826	0.08898997	0.024270562
6.791046471379614e-10	-0.13613962	0.08929404	0.021785049
6.800174180765681e-10	-0.13491327	0.08985838	0.019746128
6.811145051372229e-10	-0.13415699	0.09088279	0.017331451
6.820303969865216e-10	-0.13414092	0.092000455	0.015339532
6.831315714220649e-10	-0.13486598	0.0936205	0.012964754
6.840510833648325e-10	-0.13608263	0.09516956	0.010990789
6.851567890329913e-10	-0.13824967	0.097220935	0.008616843
6.860801670614481e-10	-0.14060873	0.09905223	0.0066243527
6.870053876020586e-10	-0.14342627	0.10095767	0.00460913
6.88118078748872e-10	-0.14733805	0.103292145	0.0021472569
6.890474960848964e-10	-0.15096729	0.1052358	4.734802e-05
6.901655333081713e-10	-0.1556592	0.1075138	-0.0025455456
6.910997594384345e-10	-0.15975828	0.109328136	-0.0047785295
6.92036345052112e-10	-0.1639397	0.11103358	-0.0070859967
6.931554877421109e-10	-0.16890751	0.11288631	-0.009941832
6.940789658929124e-10	-0.17288254	0.11423851	-0.012383428
6.951784429684094e-10	-0.17734595	0.11561571	-0.015392259
6.960888337952278e-10	-0.18073025	0.116550736	-0.017965676
6.971758210062593e-10	-0.18429679	0.117412545	-0.021129658
6.980779802275585e-10	-0.18679254	0.11791359	-0.02382372
6.991571740661211e-10	-0.1891473	0.1182582	-0.027114999
7.000542697226174e-10	-0.19053376	0.11833695	-0.029895836
7.011288187898827e-10	-0.19146855	0.118190415	-0.03326315
7.020231039246311e-10	-0.1916232	0.117875606	-0.036081113
7.030952981325764e-10	-0.19105515	0.117278	-0.039458822
7.041669497505966e-10	-0.18967977	0.11645395	-0.042812575
7.050598757359542e-10	-0.18794265	0.115605086	-0.04557434
7.061314996669669e-10	-0.1851979	0.1144057	-0.048832215
7.070248509354262e-10	-0.1824118	0.11326715	-0.051488936
7.080974880552854e-10	-0.17855151	0.11174976	-0.054595083
7.091710560682148e-10	-0.17423353	0.11008559	-0.057602074
7.100666520114928e-10	-0.17037787	0.10860132	-0.06002755
7.111427329350195e-10	-0.16556513	0.10672293	-0.06283944
7.120406960812164e-10	-0.16150257	0.10509503	-0.065101154
7.13119968140675e-10	-0.15669969	0.10309503	-0.06772188
7.140209914126591e-10	-0.1528625	0.101416886	-0.069834046
7.151043466047185e-10	-0.14858496	0.09943033	-0.072292864
7.16008978061426e-10	-0.14538659	0.09783355	-0.07428859
7.170969393627797e-10	-0.14209275	0.09603621	-0.076634236
7.180056846451827e-10	-0.13986954	0.09467575	-0.07856036
7.1909882872506e-10	-0.13789356	0.09325481	-0.080853775
7.20012057568379e-10	-0.13685699	0.09228032	-0.08276286
7.211107828010351e-10	-0.13636449	0.09139829	-0.08506717
7.220288723893663e-10	-0.13657798	0.09092453	-0.08701042
7.231335854707452e-10	-0.13756037	0.0906882	-0.08938354
7.240567620603202e-10	-0.1389534	0.09077513	-0.091405146
7.251677399404486e-10	-0.14126122	0.09121936	-0.09389451
7.260962958633218e-10	-0.14366387	0.0918649	-0.09602896
7.270272401473356e-10	-0.1464488	0.09274742	-0.098222755
7.281465620937344e-10	-0.15021311	0.09409294	-0.1009361
7.290811361463085e-10	-0.15362978	0.09542653	-0.103266895
7.300143352100223e-10	-0.15721926	0.09692057	-0.10565401
7.311248983115249e-10	-0.16162759	0.0988703	-0.10857134
7.320428736082621e-10	-0.16530493	0.100588866	-0.111043155
7.331373379926052e-10	-0.16963105	0.10272034	-0.11405693
7.340447514956663e-10	-0.17309609	0.10452036	-0.11660589
7.35129426987681e-10	-0.17700437	0.10666539	-0.119705096
7.360306864806363e-10	-0.17999311	0.10840637	-0.12231669
7.371100169901579e-10	-0.1831871	0.11039738	-0.125478
7.380082914536979e-10	-0.18547098	0.1119433	-0.12812866
7.390854123254955e-10	-0.18770048	0.113625035	-0.1313194
7.401622850564108e-10	-0.18931876	0.11508074	-0.13451041
7.410598394409981e-10	-0.19016744	0.11609549	-0.13716142
7.421375839390594e-10	-0.19055805	0.117047854	-0.1403235
7.430365624162436e-10	-0.19034806	0.117601424	-0.14293563
7.4411648678748e-10	-0.18945135	0.11795732	-0.14603405
7.45017598239271e-10	-0.18817621	0.11798484	-0.1485805
7.461007894231908e-10	-0.18603839	0.11768502	-0.15158863
7.470050884777992e-10	-0.18378259	0.117154874	-0.15405236
7.480924680988671e-10	-0.18056203	0.116185576	-0.15695505
7.490006536431667e-10	-0.17750515	0.115108736	-0.15932882
7.500932271608761e-10	-0.17347275	0.11351241	-0.16212462
7.51006244255523e-10	-0.16988394	0.11194995	-0.16441299
7.521052783118976e-10	-0.16540879	0.1098312	-0.16711389
7.530237029603527e-10	-0.16163027	0.10789687	-0.16933027
7.54128450376909e-10	-0.15715854	0.10542438	-0.17195378
7.550514869043519e-10	-0.15357837	0.10328142	-0.17411594
7.561621897638128e-10	-0.14957641	0.10067107	-0.1766896
7.570897967929526e-10	-0.14657784	0.09851475	-0.17882206
7.580178441205795e-10	-0.14396338	0.096425444	-0.1809461
7.591286394439856e-10	-0.14142345	0.09407474	-0.1834838
7.600489167441052e-10	-0.13986075	0.092299424	-0.18558863
7.611469427871039e-10	-0.13868903	0.09044279	-0.18810995
7.620567756244595e-10	-0.13831282	0.08916039	-0.19021235
7.631431670919777e-10	-0.13857973	0.08797713	-0.19274393
7.64045065823865e-10	-0.13938648	0.08731037	-0.19486667
7.651243396573853e-10	-0.14102298	0.08691432	-0.19743562
7.66022029956098e-10	-0.14290738	0.08693011	-0.19959839
7.670979657259221e-10	-0.14573428	0.087365665	-0.20222364
7.681733445310868e-10	-0.14910102	0.0882453	-0.20488477
7.690695927597891e-10	-0.1522518	0.089300565	-0.2071315
7.701458016014069e-10	-0.15635821	0.09092159	-0.20986396
7.710435833310971e-10	-0.15997687	0.09253426	-0.21217203
7.721224773198728e-10	-0.16445611	0.09473048	-0.21497925
7.73023114765889e-10	-0.16822295	0.09672963	-0.21734986
7.741060863929575e-10	-0.17268153	0.099263	-0.2202316
7.750106287504954e-10	-0.17626572	0.10142925	-0.22266324
7.760987997506349e-10	-0.1803095	0.104020566	-0.22561596
7.7700801516169e-10	-0.18339008	0.10611522	-0.22810386
7.781021358875156e-10	-0.18665051	0.10847989	-0.23111935
7.790164956447013e-10	-0.1889403	0.110274285	-0.2336542
7.801169128591697e-10	-0.19110465	0.11215716	-0.23671782
7.81036574346976e-10	-0.19237609	0.11346194	-0.23928457
7.821432911583668e-10	-0.1932187	0.11467213	-0.24237469
7.830679291987185e-10	-0.19332895	0.115363725	-0.24495184
7.841780707299238e-10	-0.19274127	0.115799546	-0.24803288
7.851027957718934e-10	-0.1916604	0.1158355	-0.25058213
7.860253407753994e-10	-0.19006559	0.11558407	-0.25310427
7.871285575411392e-10	-0.18752111	0.11492747	-0.2560862
7.880439471149003e-10	-0.1849272	0.11411171	-0.25852767
7.891386453953844e-10	-0.1813204	0.11284961	-0.26140413
7.90048427090378e-10	-0.17796914	0.111595474	-0.26375693
7.911377639689778e-10	-0.17362696	0.10989342	-0.2665287
7.920440993022941e-10	-0.1698203	0.10834787	-0.2687983
7.931304818172005e-10	-0.16513374	0.10638902	-0.2714784
7.940353568327938e-10	-0.16121589	0.10470737	-0.27368107
7.951212598609778e-10	-0.15661283	0.102677	-0.27629486
7.96026626969762e-10	-0.1529488	0.10100928	-0.27845493
7.971139271005709e-10	-0.1488725	0.09907733	-0.28103322
7.980210968656721e-10	-0.14582935	0.09755254	-0.2831765
7.99111422747814e-10	-0.14270641	0.09585475	-0.2857498
8.000218128357571e-10	-0.14061904	0.0945693	-0.28790054
8.011169155898566e-10	-0.13881423	0.09320218	-0.29049513
8.020320942637915e-10	-0.1379455	0.09222171	-0.29267275
8.031320701831799e-10	-0.13771264	0.09124964	-0.29530448
8.040495162595949e-10	-0.13820992	0.090617	-0.29751325
8.05151131506343e-10	-0.1396321	0.09007551	-0.30018365
8.060677616041566e-10	-0.14147817	0.08980724	-0.3024217
8.071653477500635e-10	-0.14442755	0.0897024	-0.30512136
8.080766650124404e-10	-0.14743012	0.08979153	-0.30737957
